ID_REF	M1M	M2M	M3M	E1M	E2M	E3M	M1F	M2F	M3F	E1F	E2F	E3F
FBtr0071886	9.750626099	11.08134276	11.84056693	11.87882782	10.90404854	12.15293638	7.28118079	7.830197637	7.24475199	7.65658003	8.26615124	8.970004337
FBtr0071887	5.402861993	5.629379936	6.06692442	5.928346633	5.428969787	6.434087741	6.487311083	6.4285327	6.082926077	6.110008206	6.645296723	7.554221992
FBtr0071888	3.928976649	3.839828611	3.539444219	3.787244384	3.295238127	4.028586832	4.96264156	4.851734052	4.470829669	4.239917343	4.147803252	5.573210905
FBtr0071889	5.656793803	6.579469817	6.655911337	7.341226141	7.014149944	7.331487571	7.602675856	8.31599319	8.048940727	8.732316692	8.233434175	8.882076864
FBtr0071890	10.27205948	8.926744006	7.093813673	8.087115386	10.06261824	9.038672394	11.68013493	11.49921696	10.89087064	9.795249399	10.20387665	9.504729822
FBtr0071891	6.277780227	3.922578457	4.053702199	4.319870788	4.402619864	4.29480452	5.48086612	6.180233411	5.078669604	6.508962592	5.668936027	7.453184193
FBtr0071892	5.117408303	3.772498013	3.639000572	3.91246784	4.247365512	4.344040195	7.394802213	7.197995096	6.190658314	6.520771093	5.744763887	8.669097651
FBtr0071893	7.668243959	4.907443523	4.283455117	5.00553922	5.468925379	5.200115881	9.615651705	8.04861983	7.720884478	7.621593306	6.747179252	11.0209882
FBtr0071894	6.353460919	4.070569654	4.256225675	4.907395451	7.001228022	6.763909473	9.310065362	7.514553899	7.288550515	7.334334076	7.441352338	7.367028525
FBtr0071895	5.49971835	4.304343107	3.815493455	4.109185018	4.887783568	4.904349215	7.312732326	6.760082526	5.898123685	6.032349942	6.012702747	7.616540757
FBtr0071896	4.651981607	3.497293009	3.753818443	3.633524209	3.664289406	3.492263405	9.366991601	8.675323731	8.809190935	7.570980472	8.145219408	7.074015121
FBtr0071897	14.19537058	14.06738098	13.91536069	14.02063848	14.13811067	13.91672034	14.41377101	14.39385695	14.33797018	14.30092318	14.34409939	14.50848719
FBtr0071898	6.442311557	6.403451797	5.972086043	5.877729528	6.402786971	5.598683797	7.546390586	7.551237603	6.993524922	6.513714965	7.036563774	6.436808135
FBtr0071899	9.225723196	8.929344228	8.259043634	8.094898455	8.642176637	7.789966552	9.411414805	8.957902414	9.124280051	8.410566254	8.642035803	8.63127966
FBtr0071900	8.805618135	9.116208264	9.215847228	8.619676008	7.753692777	8.523340438	9.077587767	8.937650414	8.41321156	8.640888401	8.804410496	7.325284765
FBtr0071902	12.56290327	12.13514146	11.90184068	11.74317088	12.44554849	11.58171405	13.02860051	12.997565	12.90458742	12.16052737	12.25737809	13.01432326
FBtr0071903	5.715871412	6.081239484	6.929346003	6.967402658	5.164311629	6.980523483	7.654946729	8.695675127	8.136626677	9.308499902	8.987148592	8.345008645
FBtr0071904	11.12748968	10.61226725	10.48393647	10.64869103	11.25695497	10.92291743	11.46796272	11.27785553	11.20121499	11.14346778	10.67896169	11.68204529
FBtr0071905	9.667673605	9.733879324	10.22835527	10.48084098	10.55955032	10.24009736	10.81203905	11.15977328	11.26821278	11.91031054	11.5660903	12.40480341
FBtr0071906	13.090571	12.97902004	12.94634478	12.89440084	13.1468182	12.92742487	13.12354072	12.99053993	12.9522718	12.45998108	12.8019265	11.54304163
FBtr0071907	12.06901421	12.26511309	12.22667084	12.49732215	12.40574802	12.21366247	12.05369456	12.29302834	12.45311311	12.80599767	12.42834316	12.79054976
FBtr0071909	12.96660291	13.18503476	13.17311861	13.10095947	13.02576938	12.49297431	12.36681521	12.70124505	12.47860252	12.65409221	12.30280177	12.34582333
FBtr0071910	8.799191592	8.90483359	9.577977665	9.612692341	9.503342175	9.684937052	9.676988773	10.38372243	10.0047956	10.88032539	10.17057657	11.37021677
FBtr0071911	12.79331009	11.02973163	10.67202413	10.70971737	11.44753136	10.92791267	13.82123699	13.67525011	13.77125586	13.57426763	13.98968042	11.9136918
FBtr0071915	6.715783572	7.493492028	7.823589519	7.166046557	7.138038287	7.729727455	8.253063656	8.044671702	7.816302101	7.870616861	8.026377367	9.491880948
FBtr0071916	5.719865191	6.549892457	6.672531419	6.18845038	5.774312671	6.137282184	6.92376721	6.920488632	6.902944241	7.390033066	7.046916629	9.043753235
FBtr0071917	12.35174379	12.26293754	11.96787262	12.04370775	12.36545369	12.24454779	11.92723396	12.00179053	11.64001943	11.37808819	11.43624394	10.75492566
FBtr0071918	10.0677718	9.880297069	8.930064909	8.609641582	9.540798363	8.98251079	10.65685296	9.808703437	9.76702921	8.206647619	9.26022565	5.67509045
FBtr0071919	9.345253761	8.843357364	7.959072282	7.409205071	8.723600539	8.084158364	10.1044972	9.394135961	9.104982111	7.510291828	8.550847963	4.151834469
FBtr0071920	5.40659109	4.512176309	4.072363095	4.044647662	4.200802504	3.82289327	4.02052887	3.802596495	4.255213676	3.633454461	4.137446143	7.063069292
FBtr0071921	6.370788523	4.978104085	5.124729287	4.830331392	5.924016724	5.021604092	6.749587898	6.051709242	5.984147269	5.545983809	5.407882956	4.935968844
FBtr0071922	8.772043002	9.447121463	9.874181882	9.857757578	8.587229207	9.876860697	7.22632163	7.645134572	7.390831025	6.932189944	7.894755326	10.51409937
FBtr0071924	10.31332862	9.948372926	8.168787429	7.408151383	7.265474403	8.054323755	10.13624113	9.148989252	8.674235001	6.790577876	8.822016589	8.298328852
FBtr0071925	7.929545439	7.765006236	6.892848778	7.201508404	8.563464762	7.150964768	6.55600476	5.758036619	5.68148581	5.359384119	5.028608932	4.733441117
FBtr0071926	8.854526521	8.373007364	7.772284218	7.797837232	9.364930654	7.5760837	9.371038667	8.848774087	8.980030729	8.487868164	8.1709911	7.244277247
FBtr0071927	8.934188284	8.586873182	8.279327818	8.662664459	9.678136536	8.044802279	9.445591395	9.431458742	9.008269497	9.135071281	8.37986828	10.63553548
FBtr0071928	11.42366415	11.6537633	10.72901703	10.51679051	10.82328053	10.60237624	10.77473716	11.49307716	10.99159759	9.921632103	9.937494175	10.50578079
FBtr0071929	10.90542176	9.674519266	9.720800876	9.974135345	11.09437715	9.132375312	11.29996117	10.40846413	10.64524592	10.09556331	9.963550129	11.12395997
FBtr0071931	8.890871024	7.707983705	7.845897084	8.541394806	9.519832006	7.42740923	10.08907648	9.286688973	9.818850082	9.364237982	9.101473857	10.42161675
FBtr0071933	13.81246656	13.54232321	13.401885	13.51095219	13.90443535	13.47094737	14.17008051	14.13026113	14.16968272	13.74699834	13.98052902	14.06185441
FBtr0071934	9.301506026	8.969707692	8.689270153	8.934900065	9.629227646	8.71156408	10.41975871	10.42036081	10.2659878	10.00500678	9.596525787	9.413231451
FBtr0071935	14.01223665	13.94154556	14.02413306	14.02728597	14.02791118	14.02898586	14.34144185	14.48415654	14.30752992	14.6155875	14.4174313	14.59118462
FBtr0071936	12.38446002	12.13728282	11.8284175	11.74770426	12.34983954	11.88626381	12.81811688	12.76867411	13.06018761	12.35466527	12.98736347	12.73398555
FBtr0071937	10.30172378	10.08788485	10.95249891	11.05711237	10.95729659	10.73603741	11.07644412	11.43665481	11.48459414	12.23625552	11.56516145	11.8592317
FBtr0071938	10.50291701	9.481828084	9.4146326	9.335453108	9.983122727	9.361346839	11.83745898	11.88252487	11.43940336	11.03512639	11.1062976	10.81878994
FBtr0071939	11.2066702	11.56744976	11.62524756	11.71117752	11.69242162	11.76431414	6.923321542	6.305131501	6.610014926	5.679077496	6.661276451	8.820120551
FBtr0071941	6.580444005	7.557228562	10.14284303	10.31010855	7.101368535	9.866585647	6.890159682	9.038537694	8.837280699	11.66426531	10.21522744	11.19865026
FBtr0071942	9.299853423	9.805210218	10.41635843	10.16402194	9.310197635	10.67447345	9.652371046	9.687892127	9.382796275	10.12993414	9.461237341	8.978211935
FBtr0071944	11.4326715	11.61718533	11.58920708	11.49972004	11.21797205	11.6445336	11.30478395	11.12825247	11.12183012	11.1943326	11.37296608	10.03593149
FBtr0071947	12.17443647	11.9948468	11.50988859	11.04827216	11.10278402	11.53779488	11.81011715	11.37294443	11.10188082	9.74978112	10.98672009	8.662229359
FBtr0071950	13.04754267	12.95790624	12.83185045	12.74729346	12.72502723	12.7800035	12.60275133	12.54647584	12.20338327	12.10662111	11.90497433	11.06872481
FBtr0071951	10.86640799	10.63961963	9.967622405	10.36247153	10.66588064	8.570064784	11.46332251	11.19600864	11.19758076	11.02310659	10.39724433	10.17235725
FBtr0071953	10.55319959	10.83672388	10.45882675	10.19723414	10.53155565	10.77904192	9.468419384	8.658945856	8.923857812	8.43809861	8.429170283	10.2053996
FBtr0071954	12.10699807	12.01959347	11.70200606	11.6372457	12.05804843	11.87693891	8.849612459	8.328306915	8.592665951	7.215833884	7.813528537	7.765044041
FBtr0071957	7.98738454	6.302569472	5.678652248	5.634488722	6.44269971	5.997509202	9.796911129	8.962171585	8.950820938	8.052514798	8.539032376	7.092657787
FBtr0071958	12.30254043	12.10023495	11.50990848	11.27916859	11.92499717	11.75657942	12.61589859	12.27139603	12.11331287	11.53422102	12.22416279	10.52416145
FBtr0071961	7.715296928	8.022315653	7.660390306	7.334169577	7.464089897	7.573831205	7.932197623	7.980801637	7.850993771	8.212224479	8.376063295	8.80342693
FBtr0071963	13.34148711	13.20183539	13.07102417	13.12147649	13.5622798	13.30685356	11.27470463	10.1333638	10.77509121	10.04794293	10.01120824	8.984503622
FBtr0071964	3.481260187	3.483648125	3.137142805	3.443062886	3.310209225	3.363437439	3.849318771	3.801158656	3.797272432	4.076285443	3.866047444	7.373723893
FBtr0071965	3.605814318	3.1287718	3.291633025	3.140058764	3.64770593	3.237991936	3.57758593	3.602076748	3.219648693	3.207346273	3.749995427	5.269732624
FBtr0071966	8.569149274	11.10804099	11.38251677	11.12302828	10.3618519	11.51111407	5.559822164	4.713156903	4.601013035	4.626777867	5.497340917	8.650633536
FBtr0071967	11.66552841	11.81404526	11.85608571	11.88541738	12.33233919	11.68982815	4.403997067	4.802431061	5.724268267	4.858776745	6.225070513	5.698374076
FBtr0071968	12.14656963	12.70251184	12.68879172	12.79526168	12.58993383	12.8462934	5.449340166	5.134713804	4.927834839	6.204936907	7.364994324	9.98068013
FBtr0071969	8.434973432	8.754456299	8.801995091	9.163690428	8.559646292	8.963076114	3.548362638	3.759635232	3.770014988	4.970596007	4.463171217	6.940312422
FBtr0071972	3.42739163	2.820281097	2.948058801	3.092951601	3.0800948	3.040015679	2.920502924	3.060842895	3.089921812	2.994489214	3.270618641	8.050607806
FBtr0071973	7.449532487	9.58057553	11.02517888	11.11200585	9.909849292	10.83886268	3.966873397	4.108332085	4.197896836	3.342924474	4.836636153	4.347814453
FBtr0071974	11.45545258	11.42503758	11.5244565	11.39216037	11.84375852	11.4173986	5.778056097	5.792334806	6.236523232	5.218161187	5.820590008	7.713473126
FBtr0071975	12.61490707	12.79135068	12.63705465	12.83898225	12.7941888	12.65682501	6.204641566	5.818564283	6.329315584	6.160403926	7.71811362	10.01651819
FBtr0071976	4.094523229	3.195993202	3.300885149	3.207236932	3.273635239	3.202182608	3.84565062	3.943574438	3.689891774	3.388547755	3.396049858	7.836924546
FBtr0071977	3.603204972	3.482538548	3.31154671	3.316681584	3.479075313	3.483918938	3.537470025	3.826497643	4.092824782	3.903819197	3.610841774	5.455955129
FBtr0071978	10.9742767	10.16068867	9.775556456	10.52016734	11.34697018	9.653359413	7.876858242	7.346684808	7.640296279	8.625933083	6.578428549	8.628789996
FBtr0071979	5.357175447	5.117541291	5.182926637	4.800480616	5.682623858	5.171435033	7.505114447	6.370948899	7.018831098	5.524258045	5.604080222	5.405052941
FBtr0071980	5.333842312	4.470270036	4.659570689	5.997486621	5.821949964	4.407400342	4.437067904	5.036643992	4.592289585	4.113925486	4.551423731	10.18126036
FBtr0071982	12.64913176	11.86533358	11.4123593	11.60156741	12.44735327	11.70648264	13.84546033	13.75021151	13.70576769	13.03919722	13.34141099	13.32695658
FBtr0071984	11.59142973	11.21881591	10.66485372	10.77560501	11.45171483	10.83469629	12.54026097	12.47609685	12.49659519	11.98380565	12.17176943	11.93538855
FBtr0071985	9.927025609	10.08813948	9.808082205	9.759421853	10.65745941	9.774620877	10.84895635	10.89247079	10.97758417	11.01094246	10.81174917	11.85512679
FBtr0071986	5.700126175	5.547363452	4.844807432	4.730047541	5.141093495	5.337282929	7.32998465	7.011051661	6.766412296	6.771823529	6.179061133	5.353626762
FBtr0071987	5.194307727	4.89207525	4.485265803	4.441031903	4.816594587	4.666938337	6.325692221	6.040951592	5.9964588	6.0089619	5.225039655	7.015099437
FBtr0071988	12.32539589	12.63254417	12.53555344	12.67832445	12.20339952	12.56797387	12.17567757	12.40884667	12.68762433	12.68684879	12.81889944	11.05290036
FBtr0071989	11.64138553	9.40159911	9.229280039	8.880855691	9.886428973	8.794101624	13.16790055	13.10299558	13.13091453	12.7769169	12.68898788	12.02053134
FBtr0071990	9.50238073	10.28706314	11.08778131	11.25609131	11.06298493	10.89268989	6.597595233	9.275225	8.585878171	8.291145368	9.019088895	11.01270079
FBtr0071991	6.645973954	3.834953869	4.540107885	3.693475806	4.247525021	3.737805719	10.13064598	8.966320291	9.669524307	11.06221253	9.563781241	8.260996663
FBtr0071992	7.158695515	9.188273322	11.04655599	11.72360101	8.513001921	10.65922369	3.296413355	3.270768126	3.724857603	3.492635146	4.571100345	7.238259507
FBtr0071993	9.408869562	8.112681369	7.863823258	8.092056762	8.821640068	7.77243401	11.45207374	11.41122189	11.23443132	11.30293366	11.13773168	11.54523132
FBtr0071994	10.27406663	11.11034536	12.32135017	12.47053231	11.71553208	12.27498754	10.97908467	12.41493724	12.2842793	13.7474775	13.35684501	13.88780607
FBtr0071995	12.46997272	12.75952262	12.77760606	12.76815587	13.2202194	12.82131059	11.77813805	11.20928411	11.80732183	11.44904632	11.64979951	11.46497319
FBtr0071996	9.325096064	9.585094554	9.798098969	9.843869245	9.669435018	9.882730311	10.36873256	10.79580038	10.91519147	11.22074289	11.45443466	9.770813192
FBtr0071997	6.454580607	7.660446642	7.941079307	8.34794818	7.644591056	7.974740378	7.685705425	8.639581289	8.805751609	9.146085448	8.814507806	10.56643389
FBtr0071998	11.20113558	11.55370176	11.65175667	11.63026881	11.82515143	11.55988099	5.398500871	4.804853801	4.184185064	5.844300278	6.44262839	8.216847207
FBtr0071999	12.47702014	12.64504518	12.60506336	12.54264259	12.74290431	12.50904108	7.57336165	6.936882882	6.595429065	6.930402641	7.867538216	9.131559133
FBtr0072000	8.984184589	9.602234901	9.213386654	9.63822936	10.17676794	9.182500131	6.956460959	7.73556347	8.251001827	8.968769304	7.339981799	9.507561571
FBtr0072001	11.23144399	11.76880887	11.92780451	11.99887052	11.62260037	11.92000327	6.513640755	6.718578083	6.033854644	6.520126764	6.803907661	9.424749129
FBtr0072002	12.01606767	12.31222736	12.52734214	12.48510604	12.50311167	12.43862614	4.391719611	3.91541573	3.841047243	4.616181231	6.715213859	6.999775689
FBtr0072004	4.778366297	4.859656533	3.780215596	4.112566698	4.276764634	4.045451708	7.617874411	7.083104843	6.603417158	5.629467368	5.35614381	6.396858194
FBtr0072005	13.22293102	13.06722493	12.85211937	12.740997	13.33905183	12.87966955	13.1952734	13.04984333	13.06999843	12.57943672	12.78087069	12.69673944
FBtr0072006	10.53726219	11.95703455	12.33297405	12.37332981	12.07478083	12.21261481	3.885261974	4.201735787	3.774945155	4.291235176	6.313336562	5.442651611
FBtr0072010	8.176045957	7.88042228	8.703175815	8.848473343	8.24342203	8.823465009	9.881113043	10.77823182	10.60684943	11.74264535	11.07523959	10.57001468
FBtr0072011	12.91475073	12.52643708	12.09852618	12.17844709	12.48868953	12.47089155	12.68433473	12.5211294	12.2954453	11.33895416	11.69804649	10.91309847
FBtr0072012	6.831355386	6.592274633	5.519088947	5.401941006	5.792433724	5.44558767	8.837608697	7.916714884	7.464610277	6.63336727	7.236098406	6.797343774
FBtr0072013	11.93832579	11.28490106	10.9133057	11.10198197	11.43612149	11.248659	12.99028376	12.46809284	12.61505435	11.86362982	12.32390833	10.43323375
FBtr0072016	10.83225173	10.31810971	9.348576575	9.378908873	11.09417278	9.461120878	11.40641167	10.97147278	10.923917	9.900583221	9.950885951	10.3946569
FBtr0072017	7.514715632	6.903986656	6.055154431	5.815836689	6.459893863	6.219662244	8.030027574	7.500304926	7.306991279	6.553391225	6.758776197	8.492128384
FBtr0072019	8.928960665	8.202641534	7.787644026	7.938957928	9.618669608	7.788623074	5.552991795	4.610877199	5.571989219	4.168457515	4.783624278	6.93841401
FBtr0072020	3.995014096	4.37899013	5.242785403	5.426674019	3.574452751	5.197794638	4.036283528	3.736745566	4.302567644	3.766234708	3.359872525	5.611039556
FBtr0072021	7.565763186	8.612373142	8.650457983	8.79640113	7.641124748	8.772370664	8.105000189	7.955678383	8.007850308	7.450282542	7.778830158	8.71572764
FBtr0072022	11.48354444	11.60331812	11.20038738	11.47460842	12.03538276	11.38087358	6.2868793	5.446236376	5.284477118	5.448474818	5.745987532	6.742488646
FBtr0072023	4.42755254	3.988666511	4.717994398	4.289605799	4.292936315	4.438119824	4.718109509	4.766849545	5.116323165	5.038778553	4.095021398	9.952439574
FBtr0072024	8.235353224	7.515957608	6.752337825	6.786350665	8.469156632	6.65965203	9.497631525	8.816616345	8.805213766	7.623847114	7.980185857	5.330787836
FBtr0072025	12.49499285	12.13907706	11.74796242	11.55012148	12.22052462	11.87708447	12.33899164	11.81718554	11.89688962	10.89438034	11.40225542	9.636554659
FBtr0072026	10.27369351	9.912798192	10.15201162	9.688653158	10.60282309	10.1809308	10.34362634	9.779360524	10.0991425	9.374427242	9.613441224	9.619837745
FBtr0072027	9.965705511	9.383107438	8.767838169	8.984643747	9.858043334	9.241226221	11.32328494	11.13106821	11.20876335	10.72983883	10.89627003	10.91685242
FBtr0072028	11.50481179	11.37661039	10.94726917	10.71955867	11.02396852	10.87326515	11.66088313	11.43799628	11.28528725	10.78179082	11.30614391	7.492308275
FBtr0072030	14.19861372	14.54226353	14.68390875	14.74406318	14.6636785	14.64258106	13.80696991	14.17589031	14.21111115	14.73472613	14.40146926	14.51968736
FBtr0072032	7.502225566	6.587210451	6.178788327	6.146182718	7.09258591	6.101610159	10.19846162	9.43627263	9.578287958	8.724326256	8.898360137	7.124446011
FBtr0072033	11.81981521	11.31869396	10.83839724	10.90418481	11.92639174	11.02000708	12.43631058	12.02690969	12.09484123	11.88516011	11.79163279	12.5334529
FBtr0072035	12.70839315	12.45637985	12.04343463	12.30253863	12.85630975	12.24225117	13.27897032	13.07548249	13.08027727	12.87668945	12.75802339	13.49524374
FBtr0072036	8.737004253	9.403900808	10.88597612	10.75821505	9.570431243	10.80958197	9.434345915	10.54728777	10.18512606	11.60221202	10.97578285	10.88618354
